SNP PROB LOG_PO Q_VALUE ALPHA FST SELECTION
1-2306752 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2307120 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2316273 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2319581 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2320016 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2324469 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2327722 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2330337 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2331475 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-2333383 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2333900 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2336444 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2338946 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2338979 0.00010001 -3.9999 0.9969 -4e-04 0.00476 balancing
1-2343267 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2343325 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2343802 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2345374 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2346188 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2347333 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2353835 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2354221 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2355893 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-2355927 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2360669 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2362576 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2362587 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2363713 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2366474 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2371427 0.00040004 -3.3977 0.9304 -1e-04 0.004761 balancing
1-2371858 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2373194 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-2378170 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2380638 0.00060006 -3.2215 0.7696 -2e-04 0.004762 balancing
1-2381100 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-2381275 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2386890 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2388731 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2390076 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-2397140 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2397491 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2400238 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2403487 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-2405498 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2406397 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2408808 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2409245 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2411453 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2413195 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2415026 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2417641 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2423155 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2431031 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2435931 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-2436016 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2444733 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-2444739 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2446284 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2448145 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2451221 0.00030003 -3.5227 0.9776 -1e-04 0.004761 balancing
1-2454128 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2459832 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2459939 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2464830 0.00040004 -3.3977 0.9304 -2e-04 0.00476 balancing
1-2466000 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2469392 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2469406 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2470694 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2475435 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2482797 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2482919 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2483154 0.00040004 -3.3977 0.9304 -1e-04 0.00476 balancing
1-2484179 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2484910 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2484918 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2485422 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2495541 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2498523 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-2498534 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-2499147 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-2501459 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2501911 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2508286 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-2511037 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2511657 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2515402 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2516169 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2517989 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-2518570 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2521422 0.00040004 -3.3977 0.9304 -5e-04 0.004759 balancing
1-2522461 0.00040004 -3.3977 0.9304 -1e-04 0.00476 balancing
1-2522736 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2523731 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2524161 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2524229 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2525996 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2526017 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2526019 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2528795 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-2529270 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2531757 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2536395 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2540310 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2540697 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2544290 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2547250 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2551656 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2551660 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2567243 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2569531 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2575665 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2575701 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-2579590 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2579869 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2579939 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2584743 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2585966 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2588482 0.00040004 -3.3977 0.9304 -5e-04 0.004759 balancing
1-2589211 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2589978 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2590820 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2590861 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2592008 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2593665 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2594332 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2594782 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2601648 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2602566 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2604265 0.00040004 -3.3977 0.9304 -1e-04 0.00476 balancing
1-2608366 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-2617290 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2625609 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2625942 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-2629503 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2635208 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2644174 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2644770 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2652280 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2662130 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2663792 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2665170 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2665456 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2665515 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-2666401 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2666413 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2668328 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2668481 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2668941 0.00050005 -3.3008 0.8534 -1e-04 0.00476 balancing
1-2673555 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2680065 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2693649 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2693654 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2693691 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2697729 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2698699 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2698875 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2698878 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-2698895 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2701811 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-2701872 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2704328 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2705374 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2707224 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2707444 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2708242 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2709035 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2711637 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2711657 0.00050005 -3.3008 0.8534 -1e-04 0.00476 balancing
1-2717772 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2717786 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2729866 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2734111 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2737377 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-2738562 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2743503 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-2744626 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2747092 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-2747160 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2749746 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2753267 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2760992 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2764724 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2764863 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2771368 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2780151 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2789831 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2790017 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2790062 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2795353 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2795560 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2796676 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2796694 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2799912 0.00050005 -3.3008 0.8534 -4e-04 0.004759 balancing
1-2800917 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2807340 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-2813872 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-2816529 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2816533 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-2817412 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-2821435 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-2823376 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2828878 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-2832855 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2836941 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2837210 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2837243 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2837583 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2837605 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2840689 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2842043 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2846396 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-2847042 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2847214 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2848397 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-2848411 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-2852212 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2852250 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2854294 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2855083 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2861494 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2868562 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2868668 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2869845 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2870234 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2872932 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2876954 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2877172 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2879325 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2882041 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2883078 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2884601 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2884670 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2885872 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2887642 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2889262 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2891393 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2896424 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2898919 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2906542 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2909145 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2909155 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2914546 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2919506 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-2922028 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2922383 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2926461 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2926504 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2927014 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2931024 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2932442 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2932464 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2933788 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2935171 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2937737 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2941599 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2942623 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2946141 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2950449 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2950717 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2958503 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2961156 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2968512 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2971160 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-2971162 0.00040004 -3.3977 0.9304 -2e-04 0.00476 balancing
1-2971649 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2979390 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-2979414 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2980194 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2984535 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2984574 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-2990110 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-2992066 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-2995819 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3006450 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3006987 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-3007002 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3008538 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-3013237 0.00040004 -3.3977 0.9304 -3e-04 0.00476 balancing
1-3014240 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3024859 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3027248 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3028600 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-3028601 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3037047 0.00040004 -3.3977 0.9304 -2e-04 0.004761 balancing
1-3038572 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-3040324 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3042122 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3042138 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3042251 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3043497 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-3043867 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3043874 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3045218 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3045230 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3045485 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3045486 0.00020002 -3.6988 0.9926 -1e-04 0.004761 balancing
1-3045544 0.00020002 -3.6988 0.9926 -4e-04 0.00476 balancing
1-3045601 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-3046018 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-3046567 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3046587 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-3048527 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-3051032 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3053519 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-3055830 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3056159 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3056165 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-3057522 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-3075146 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-3081059 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-3081361 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3083304 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3083731 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3086095 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3087283 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-3091654 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3101342 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-3101363 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3110667 0.00030003 -3.5227 0.9776 -1e-04 0.004761 balancing
1-3117111 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3117620 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3123120 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3132855 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-3133844 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3136464 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-3136499 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3139963 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3143113 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3144521 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-3145172 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-3146850 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3147836 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-3162076 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3164378 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3170120 0.00020002 -3.6988 0.9926 -2e-04 0.00476 balancing
1-3170578 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-3170773 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3172995 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-3176400 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3176437 0.00030003 -3.5227 0.9776 -1e-04 0.004761 balancing
1-3180007 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-3180028 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3180687 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-3181553 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-3193397 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3193435 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3196666 0.00040004 -3.3977 0.9304 -5e-04 0.004759 balancing
1-3201908 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3202048 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-3206302 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3222297 0.00020002 -3.6988 0.9926 -3e-04 0.00476 balancing
1-3261528 0.00010001 -3.9999 0.9969 -3e-04 0.00476 balancing
1-3281626 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3297399 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3344177 0.00030003 -3.5227 0.9776 -1e-04 0.004761 balancing
1-3359930 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3365540 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3379193 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3508471 0.00030003 -3.5227 0.9776 -1e-04 0.00476 balancing
1-3547077 0.00030003 -3.5227 0.9776 -3e-04 0.00476 balancing
1-3555922 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3742595 0.00020002 -3.6988 0.9926 -1e-04 0.00476 balancing
1-3765666 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
1-3815156 0.00050005 -3.3008 0.8534 -1e-04 0.004761 balancing
1-3916300 0.00010001 -3.9999 0.9969 -1e-04 0.00476 balancing
1-3926788 0.00030003 -3.5227 0.9776 -2e-04 0.00476 balancing
1-3926790 0.00010001 -3.9999 0.9969 -2e-04 0.00476 balancing
