SNP PROB LOG_PO Q_VALUE ALPHA FST SELECTION
1-2030069 0 -1000 0.9981 0 0.00476 neutral
1-2030099 0 -1000 0.9981 0 0.00476 neutral
1-2030128 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2030153 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-2030158 0 -1000 0.9981 0 0.00476 neutral
1-2030192 0 -1000 0.9981 0 0.00476 neutral
1-2030465 0 -1000 0.9981 0 0.00476 neutral
1-2030597 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-2030632 0 -1000 0.9981 0 0.00476 neutral
1-2030633 0 -1000 0.9981 0 0.00476 neutral
1-2030776 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-2030805 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2030847 0 -1000 0.9981 0 0.00476 neutral
1-2031049 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2031073 0 -1000 0.9981 0 0.00476 neutral
1-2031077 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2031350 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-2031599 0 -1000 0.9981 0 0.00476 neutral
1-2031627 0 -1000 0.9981 0 0.00476 neutral
1-2031970 0 -1000 0.9981 0 0.00476 neutral
1-2034258 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2034439 0 -1000 0.9981 0 0.00476 neutral
1-2034698 0 -1000 0.9981 0 0.00476 neutral
1-2034822 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2036446 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2036472 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2036495 0 -1000 0.9981 0 0.00476 neutral
1-2036498 0 -1000 0.9981 0 0.00476 neutral
1-2037815 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2037862 0 -1000 0.9981 0 0.00476 neutral
1-2039329 0 -1000 0.9981 0 0.00476 neutral
1-2039355 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2040246 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2041986 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2043398 0 -1000 0.9981 0 0.00476 neutral
1-2043684 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-2043932 0 -1000 0.9981 0 0.00476 neutral
1-2045708 0 -1000 0.9981 0 0.00476 neutral
1-2046612 0 -1000 0.9981 0 0.00476 neutral
1-2048432 0 -1000 0.9981 0 0.00476 neutral
1-2049581 0 -1000 0.9981 0 0.00476 neutral
1-2049675 0 -1000 0.9981 0 0.00476 neutral
1-2049724 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2049734 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2051660 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2051671 0 -1000 0.9981 0 0.00476 neutral
1-2051672 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2052758 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2053438 0 -1000 0.9981 0 0.00476 neutral
1-2053441 0 -1000 0.9981 0 0.00476 neutral
1-2055614 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2055642 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2055828 0 -1000 0.9981 0 0.00476 neutral
1-2055922 0.00020002 -3.6988 0.9926 3e-04 0.004763 neutral
1-2055953 0 -1000 0.9981 0 0.00476 neutral
1-2056941 0 -1000 0.9981 0 0.00476 neutral
1-2061989 0 -1000 0.9981 0 0.00476 neutral
1-2063143 0 -1000 0.9981 0 0.00476 neutral
1-2064103 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2064582 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-2065060 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2065561 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-2065586 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2065619 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2065789 0.00040004 -3.3977 0.9304 1e-04 0.004762 neutral
1-2065857 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2065887 0 -1000 0.9981 0 0.00476 neutral
1-2065892 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2067727 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2067879 0 -1000 0.9981 0 0.00476 neutral
1-2067885 0 -1000 0.9981 0 0.00476 neutral
1-2067901 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2069214 0 -1000 0.9981 0 0.00476 neutral
1-2069833 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2069893 0 -1000 0.9981 0 0.00476 neutral
1-2070893 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2070901 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-2071631 0 -1000 0.9981 0 0.00476 neutral
1-2072263 0.00030003 -3.5227 0.9776 1e-04 0.004761 neutral
1-2072648 0 -1000 0.9981 0 0.00476 neutral
1-2072652 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2073000 0.0022002 -2.6566 0.3946 0.0048 0.004859 neutral
1-2073018 0.0038004 -2.4185 0.2706 0.0089 0.00494 neutral
1-2073619 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2075525 0 -1000 0.9981 0 0.00476 neutral
1-2075896 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2075930 0.00030003 -3.5227 0.9776 2e-04 0.004762 neutral
1-2077321 0 -1000 0.9981 0 0.00476 neutral
1-2078101 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2078211 0 -1000 0.9981 0 0.00476 neutral
1-2078247 0 -1000 0.9981 0 0.00476 neutral
1-2078948 0 -1000 0.9981 0 0.00476 neutral
1-2078951 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-2079841 0 -1000 0.9981 0 0.00476 neutral
1-2079843 0.00030003 -3.5227 0.9776 2e-04 0.004762 neutral
1-2081625 0 -1000 0.9981 0 0.00476 neutral
1-2082707 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-2082766 0 -1000 0.9981 0 0.00476 neutral
1-2082768 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2083149 0 -1000 0.9981 0 0.00476 neutral
1-2084250 0 -1000 0.9981 0 0.00476 neutral
1-2084609 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2084610 0 -1000 0.9981 0 0.00476 neutral
1-2085027 0.00030003 -3.5227 0.9776 2e-04 0.004762 neutral
1-2085719 0 -1000 0.9981 0 0.00476 neutral
1-2085739 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2085960 0 -1000 0.9981 0 0.00476 neutral
1-2085975 0 -1000 0.9981 0 0.00476 neutral
1-2085980 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2087716 0 -1000 0.9981 0 0.00476 neutral
1-2088826 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2089819 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2089879 0 -1000 0.9981 0 0.00476 neutral
1-2089951 0 -1000 0.9981 0 0.00476 neutral
1-2089960 0 -1000 0.9981 0 0.00476 neutral
1-2089961 0 -1000 0.9981 0 0.00476 neutral
1-2090189 0 -1000 0.9981 0 0.00476 neutral
1-2090226 0 -1000 0.9981 0 0.00476 neutral
1-2090237 0.00050005 -3.3008 0.8534 6e-04 0.004766 neutral
1-2090246 0 -1000 0.9981 0 0.00476 neutral
1-2091087 0 -1000 0.9981 0 0.00476 neutral
1-2091151 0 -1000 0.9981 0 0.00476 neutral
1-2091904 0 -1000 0.9981 0 0.00476 neutral
1-2091945 0 -1000 0.9981 0 0.00476 neutral
1-2093280 0 -1000 0.9981 0 0.00476 neutral
1-2093292 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2094533 0 -1000 0.9981 0 0.00476 neutral
1-2095255 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2095729 0 -1000 0.9981 0 0.00476 neutral
1-2095843 0 -1000 0.9981 0 0.00476 neutral
1-2095855 0.00010001 -3.9999 0.9969 2e-04 0.004763 neutral
1-2095919 0 -1000 0.9981 0 0.00476 neutral
1-2096288 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-2096392 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2096448 0 -1000 0.9981 0 0.00476 neutral
1-2096872 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2096937 0 -1000 0.9981 0 0.00476 neutral
1-2096943 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2096962 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2096980 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-2097288 0 -1000 0.9981 0 0.00476 neutral
1-2097368 0 -1000 0.9981 0 0.00476 neutral
1-2097792 0 -1000 0.9981 0 0.00476 neutral
1-2098787 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2099000 0 -1000 0.9981 0 0.00476 neutral
1-2099040 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2099330 0 -1000 0.9981 0 0.00476 neutral
1-2099761 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2100077 0 -1000 0.9981 0 0.00476 neutral
1-2102038 0.00080008 -3.0965 0.6771 0.0013 0.00478 neutral
1-2102847 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2102848 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2104393 0 -1000 0.9981 0 0.00476 neutral
1-2104416 0 -1000 0.9981 0 0.00476 neutral
1-2105308 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2105347 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2105360 0 -1000 0.9981 0 0.00476 neutral
1-2105881 0 -1000 0.9981 0 0.00476 neutral
1-2105884 0 -1000 0.9981 0 0.00476 neutral
1-2106448 0 -1000 0.9981 0 0.00476 neutral
1-2106476 0 -1000 0.9981 0 0.00476 neutral
1-2106506 0.00030003 -3.5227 0.9776 5e-04 0.004766 neutral
1-2108784 0 -1000 0.9981 0 0.00476 neutral
1-2109975 0 -1000 0.9981 0 0.00476 neutral
1-2110026 0 -1000 0.9981 0 0.00476 neutral
1-2110031 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2111391 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2112510 0 -1000 0.9981 0 0.00476 neutral
1-2112514 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2112519 0 -1000 0.9981 0 0.00476 neutral
1-2112675 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2112685 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2112749 0 -1000 0.9981 0 0.00476 neutral
1-2113153 0 -1000 0.9981 0 0.00476 neutral
1-2113191 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2113302 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2116394 0 -1000 0.9981 0 0.00476 neutral
1-2117118 0 -1000 0.9981 0 0.00476 neutral
1-2117137 0 -1000 0.9981 0 0.00476 neutral
1-2117185 0.00020002 -3.6988 0.9926 2e-04 0.004763 neutral
1-2118076 0 -1000 0.9981 0 0.00476 neutral
1-2118137 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2118792 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2118867 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-2119018 0 -1000 0.9981 0 0.00476 neutral
1-2119046 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2119300 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2119539 0 -1000 0.9981 0 0.00476 neutral
1-2120725 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2122848 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2124035 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2126479 0 -1000 0.9981 0 0.00476 neutral
1-2126481 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2126485 0 -1000 0.9981 0 0.00476 neutral
1-2126490 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2126589 0 -1000 0.9981 0 0.00476 neutral
1-2126657 0 -1000 0.9981 0 0.00476 neutral
1-2140761 0.00060006 -3.2215 0.7696 0.001 0.004774 neutral
1-2143601 0 -1000 0.9981 0 0.00476 neutral
1-2144259 0 -1000 0.9981 0 0.00476 neutral
1-2146457 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2146586 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2146587 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-2146590 0 -1000 0.9981 0 0.00476 neutral
1-2147117 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2147555 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2147740 0.00040004 -3.3977 0.9304 1e-04 0.004762 neutral
1-2148909 0 -1000 0.9981 0 0.00476 neutral
1-2151444 0 -1000 0.9981 0 0.00476 neutral
1-2151445 0.00030003 -3.5227 0.9776 2e-04 0.004763 neutral
1-2151447 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2151451 0 -1000 0.9981 0 0.00476 neutral
1-2151469 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2152199 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-2152552 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-2153070 0 -1000 0.9981 0 0.00476 neutral
1-2153319 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2153340 0.00040004 -3.3977 0.9304 1e-04 0.004762 neutral
1-2153354 0 -1000 0.9981 0 0.00476 neutral
1-2153408 0 -1000 0.9981 0 0.00476 neutral
1-2153415 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-2153416 0 -1000 0.9981 0 0.00476 neutral
1-2154160 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2154645 0 -1000 0.9981 0 0.00476 neutral
1-2154708 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-2154905 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2155188 0 -1000 0.9981 0 0.00476 neutral
1-2156081 0 -1000 0.9981 0 0.00476 neutral
1-2156623 0 -1000 0.9981 0 0.00476 neutral
1-2160045 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2160063 0 -1000 0.9981 0 0.00476 neutral
1-2161097 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-2161171 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2161396 0 -1000 0.9981 0 0.00476 neutral
1-2162175 0 -1000 0.9981 0 0.00476 neutral
1-2163675 0 -1000 0.9981 0 0.00476 neutral
1-2164681 0 -1000 0.9981 0 0.00476 neutral
1-2165664 0.00040004 -3.3977 0.9304 5e-04 0.004767 neutral
1-2166797 0 -1000 0.9981 0 0.00476 neutral
1-2166798 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2166799 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2166814 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2167101 0 -1000 0.9981 0 0.00476 neutral
1-2167106 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2167159 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2167181 0 -1000 0.9981 0 0.00476 neutral
1-2167238 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-2167243 0 -1000 0.9981 0 0.00476 neutral
1-2167280 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2167436 0 -1000 0.9981 0 0.00476 neutral
1-2169470 0 -1000 0.9981 0 0.00476 neutral
1-2169728 0 -1000 0.9981 0 0.00476 neutral
1-2170346 0.00030003 -3.5227 0.9776 0 0.00476 neutral
1-2171065 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2172047 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2173094 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-2173468 0 -1000 0.9981 0 0.00476 neutral
1-2174271 0 -1000 0.9981 0 0.00476 neutral
1-2174466 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2175211 0 -1000 0.9981 0 0.00476 neutral
1-2176063 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2176082 0 -1000 0.9981 0 0.00476 neutral
1-2177850 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2178313 0 -1000 0.9981 0 0.00476 neutral
1-2179243 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2179548 0.00010001 -3.9999 0.9969 2e-04 0.004762 neutral
1-2181051 0.00060006 -3.2215 0.7696 8e-04 0.00477 neutral
1-2181561 0 -1000 0.9981 0 0.00476 neutral
1-2181596 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2182154 0 -1000 0.9981 0 0.00476 neutral
1-2182532 0 -1000 0.9981 0 0.00476 neutral
1-2183813 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-2184467 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2185001 0 -1000 0.9981 0 0.00476 neutral
1-2185004 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2185017 0 -1000 0.9981 0 0.00476 neutral
1-2185393 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2185557 0 -1000 0.9981 0 0.00476 neutral
1-2186235 0 -1000 0.9981 0 0.00476 neutral
1-2186279 0 -1000 0.9981 0 0.00476 neutral
1-2186280 0 -1000 0.9981 0 0.00476 neutral
1-2186306 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2186359 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2186487 0 -1000 0.9981 0 0.00476 neutral
1-2186493 0 -1000 0.9981 0 0.00476 neutral
1-2186873 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2187869 0 -1000 0.9981 0 0.00476 neutral
1-2188644 0.00030003 -3.5227 0.9776 0 0.00476 neutral
1-2189099 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2192228 0 -1000 0.9981 0 0.00476 neutral
1-2192237 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-2192249 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2193134 0 -1000 0.9981 0 0.00476 neutral
1-2193153 0 -1000 0.9981 0 0.00476 neutral
1-2193295 0 -1000 0.9981 0 0.00476 neutral
1-2193366 0 -1000 0.9981 0 0.00476 neutral
1-2193391 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2193799 0 -1000 0.9981 0 0.00476 neutral
1-2193865 0 -1000 0.9981 0 0.00476 neutral
1-2194375 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2194758 0 -1000 0.9981 0 0.00476 neutral
1-2194784 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2195830 0 -1000 0.9981 0 0.00476 neutral
1-2195873 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-2196249 0 -1000 0.9981 0 0.00476 neutral
1-2196266 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2196370 0 -1000 0.9981 0 0.00476 neutral
1-2196674 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2196914 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2196944 0 -1000 0.9981 0 0.00476 neutral
1-2196957 0 -1000 0.9981 0 0.00476 neutral
1-2197210 0 -1000 0.9981 0 0.00476 neutral
1-2197228 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2197524 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2197638 0 -1000 0.9981 0 0.00476 neutral
1-2199023 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2200868 0 -1000 0.9981 0 0.00476 neutral
1-2200872 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2200879 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-2200937 0 -1000 0.9981 0 0.00476 neutral
1-2200943 0.00020002 -3.6988 0.9926 3e-04 0.004764 neutral
1-2200980 0 -1000 0.9981 0 0.00476 neutral
1-2200997 0 -1000 0.9981 0 0.00476 neutral
1-2201061 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2202277 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2202285 0 -1000 0.9981 0 0.00476 neutral
1-2202289 0 -1000 0.9981 0 0.00476 neutral
1-2202879 0 -1000 0.9981 0 0.00476 neutral
1-2202978 0 -1000 0.9981 0 0.00476 neutral
1-2203426 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-2204663 0 -1000 0.9981 0 0.00476 neutral
1-2204705 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2205247 0 -1000 0.9981 0 0.00476 neutral
1-2205761 0 -1000 0.9981 0 0.00476 neutral
1-2206062 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2206072 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2206364 0.00020002 -3.6988 0.9926 4e-04 0.004766 neutral
1-2206789 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-2207303 0 -1000 0.9981 0 0.00476 neutral
1-2208002 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2208822 0 -1000 0.9981 0 0.00476 neutral
1-2209293 0 -1000 0.9981 0 0.00476 neutral
1-2209305 0 -1000 0.9981 0 0.00476 neutral
1-2209453 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2209454 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2210130 0 -1000 0.9981 0 0.00476 neutral
1-2212045 0 -1000 0.9981 0 0.00476 neutral
1-2212208 0 -1000 0.9981 0 0.00476 neutral
1-2212218 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-2212220 0 -1000 0.9981 0 0.00476 neutral
1-2212538 0.00040004 -3.3977 0.9304 2e-04 0.004763 neutral
1-2212788 0 -1000 0.9981 0 0.00476 neutral
1-2214475 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2215098 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2215154 0 -1000 0.9981 0 0.00476 neutral
1-2215204 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2215649 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2216851 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-2216907 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-2217471 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2217544 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2218946 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2219284 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2219590 0 -1000 0.9981 0 0.00476 neutral
1-2219607 0 -1000 0.9981 0 0.00476 neutral
1-2221495 0.00020002 -3.6988 0.9926 3e-04 0.004763 neutral
1-2221619 0 -1000 0.9981 0 0.00476 neutral
1-2221685 0.00020002 -3.6988 0.9926 3e-04 0.004764 neutral
1-2221730 0 -1000 0.9981 0 0.00476 neutral
1-2221732 0.00030003 -3.5227 0.9776 4e-04 0.004765 neutral
1-2223064 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2224314 0.00030003 -3.5227 0.9776 1e-04 0.004761 neutral
1-2224348 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2224350 0 -1000 0.9981 0 0.00476 neutral
1-2224636 0 -1000 0.9981 0 0.00476 neutral
1-2224657 0 -1000 0.9981 0 0.00476 neutral
1-2224891 0.00020002 -3.6988 0.9926 2e-04 0.004762 neutral
1-2225094 0 -1000 0.9981 0 0.00476 neutral
1-2225106 0 -1000 0.9981 0 0.00476 neutral
1-2225123 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2225620 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2225693 0 -1000 0.9981 0 0.00476 neutral
1-2225904 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2226018 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2226750 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2226753 0 -1000 0.9981 0 0.00476 neutral
1-2226754 0.00010001 -3.9999 0.9969 1e-04 0.004761 neutral
1-2227341 0.00040004 -3.3977 0.9304 4e-04 0.004765 neutral
1-2227363 0 -1000 0.9981 0 0.00476 neutral
1-2227383 0 -1000 0.9981 0 0.00476 neutral
1-2228015 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2228041 0.00010001 -3.9999 0.9969 2e-04 0.004762 neutral
1-2228525 0 -1000 0.9981 0 0.00476 neutral
1-2228537 0.00010001 -3.9999 0.9969 1e-04 0.004762 neutral
1-2228578 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2230362 0.00020002 -3.6988 0.9926 5e-04 0.004771 neutral
1-2230793 0 -1000 0.9981 0 0.00476 neutral
1-2231043 0 -1000 0.9981 0 0.00476 neutral
1-2232588 0 -1000 0.9981 0 0.00476 neutral
1-2232608 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2232618 0 -1000 0.9981 0 0.00476 neutral
1-2232672 0 -1000 0.9981 0 0.00476 neutral
1-2232736 0 -1000 0.9981 0 0.00476 neutral
1-2232890 0 -1000 0.9981 0 0.00476 neutral
1-2233475 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2234110 0 -1000 0.9981 0 0.00476 neutral
1-2234355 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2234429 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2234431 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2234627 0 -1000 0.9981 0 0.00476 neutral
1-2234649 0 -1000 0.9981 0 0.00476 neutral
1-2236963 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2236967 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2237106 0 -1000 0.9981 0 0.00476 neutral
1-2237257 0 -1000 0.9981 0 0.00476 neutral
1-2237590 0.00020002 -3.6988 0.9926 1e-04 0.004761 neutral
1-2237622 0.00020002 -3.6988 0.9926 0 0.00476 neutral
1-2237636 0.00020002 -3.6988 0.9926 1e-04 0.004762 neutral
1-2237654 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2238454 0.00030003 -3.5227 0.9776 4e-04 0.004764 neutral
1-2238635 0 -1000 0.9981 0 0.00476 neutral
1-2242001 0 -1000 0.9981 0 0.00476 neutral
1-2245874 0.00030003 -3.5227 0.9776 0 0.004761 neutral
1-2245921 0 -1000 0.9981 0 0.00476 neutral
1-2249425 0 -1000 0.9981 0 0.00476 neutral
1-2250052 0.00030003 -3.5227 0.9776 0 0.004762 neutral
1-2250156 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2250409 0 -1000 0.9981 0 0.00476 neutral
1-2250422 0 -1000 0.9981 0 0.00476 neutral
1-2251739 0 -1000 0.9981 0 0.00476 neutral
1-2251766 0.00010001 -3.9999 0.9969 0 0.00476 neutral
1-2251796 0 -1000 0.9981 0 0.00476 neutral
1-2254105 0 -1000 0.9981 0 0.00476 neutral
1-2254111 0 -1000 0.9981 0 0.00476 neutral
1-2254393 0 -1000 0.9981 0 0.00476 neutral
1-2254396 0 -1000 0.9981 0 0.00476 neutral
1-2255213 0.00020002 -3.6988 0.9926 0 0.004761 neutral
1-2255261 0 -1000 0.9981 0 0.00476 neutral
1-2257605 0.00010001 -3.9999 0.9969 0 0.004761 neutral
1-2259799 0 -1000 0.9981 0 0.00476 neutral
